file{ path = "sprites/hero/eldran_victory.png", author = "Diarandor", license = "CC BY-SA 4.0" }
file{ path = "sprites/hero/ground1.dat", author = "Diarandor", license = "CC BY-SA 4.0" }
file{ path = "sprites/hero/ground2.dat", author = "Diarandor", license = "CC BY-SA 4.0" }
file{ path = "sprites/hero/hero_on_shield v2.0.ase", license = "CC BY-SA 4.0" }
file{ path = "sprites/hero/loading_sword_magic.png", author = "Diarandor", license = "CC BY-SA 4.0" }
file{ path = "sprites/hero/rachel.png", author = "Alex Gleason", license = "CC BY-SA 4.0" }
file{ path = "sprites/hero/rachel_sword.dat", author = "Alex Gleason", license = "CC BY-SA 4.0" }
file{ path = "sprites/hero/rachel_sword.png", author = "Alex Gleason", license = "CC BY-SA 4.0" }
file{ path = "sprites/hero/rachel_tunic.dat", author = "Alex Gleason", license = "CC BY-SA 4.0" }
file{ path = "sprites/hero/robyne v2.2.ase", license = "CC BY-SA 4.0" }
file{ path = "sprites/hero/robyne.png", author = "Diarandor", license = "CC BY-SA 4.0" }
file{ path = "sprites/hero/robyne_boomerang v2.0.ase", license = "CC BY-SA 4.0" }
file{ path = "sprites/hero/robyne_boomerang.png", author = "Diarandor", license = "CC BY-SA 4.0" }
file{ path = "sprites/hero/robyne_bow v2.0.ase", license = "CC BY-SA 4.0" }
file{ path = "sprites/hero/robyne_bow.png", author = "Diarandor", license = "CC BY-SA 4.0" }
file{ path = "sprites/hero/robyne_carrying.png", author = "Diarandor", license = "CC BY-SA 4.0" }
file{ path = "sprites/hero/robyne_grabbing v2.0.ase", license = "CC BY-SA 4.0" }
file{ path = "sprites/hero/robyne_grabbing.png", author = "Diarandor", license = "CC BY-SA 4.0" }
file{ path = "sprites/hero/robyne_hookshot v2.0.ase", license = "CC BY-SA 4.0" }
file{ path = "sprites/hero/robyne_hookshot.png", author = "Diarandor", license = "CC BY-SA 4.0" }
file{ path = "sprites/hero/robyne_mermaid.png", author = "Diarandor", license = "CC BY-SA 4.0" }
file{ path = "sprites/hero/robyne_miscellaneous v2.0.ase", license = "CC BY-SA 4.0" }
file{ path = "sprites/hero/robyne_miscellaneous.png", author = "Diarandor", license = "CC BY-SA 4.0" }
file{ path = "sprites/hero/robyne_on_shield.png", author = "Diarandor", license = "CC BY-SA 4.0" }
file{ path = "sprites/hero/robyne_plunging v2.0.ase", license = "CC BY-SA 4.0" }
file{ path = "sprites/hero/robyne_plunging.png", author = "Diarandor", license = "CC BY-SA 4.0" }
file{ path = "sprites/hero/robyne_running v2.0.ase", license = "CC BY-SA 4.0" }
file{ path = "sprites/hero/robyne_running.png", author = "Diarandor", license = "CC BY-SA 4.0" }
file{ path = "sprites/hero/robyne_running_on_sword v2.0.ase", license = "CC BY-SA 4.0" }
file{ path = "sprites/hero/robyne_running_on_sword.png", author = "Diarandor", license = "CC BY-SA 4.0" }
file{ path = "sprites/hero/robyne_shovel v2.0.ase", license = "CC BY-SA 4.0" }
file{ path = "sprites/hero/robyne_shovel.png", author = "Diarandor", license = "CC BY-SA 4.0" }
file{ path = "sprites/hero/robyne_spin_attack v2.0.ase", license = "CC BY-SA 4.0" }
file{ path = "sprites/hero/robyne_spin_attack.png", author = "Diarandor", license = "CC BY-SA 4.0" }
file{ path = "sprites/hero/robyne_swimming v2.0.ase", license = "CC BY-SA 4.0" }
file{ path = "sprites/hero/robyne_swimming.png", author = "Diarandor", license = "CC BY-SA 4.0" }
file{ path = "sprites/hero/robyne_sword_brandish v2.0.ase", license = "CC BY-SA 4.0" }
file{ path = "sprites/hero/robyne_sword_brandish.png", author = "Diarandor", license = "CC BY-SA 4.0" }
file{ path = "sprites/hero/robyne_sword_loading v2.0.ase", license = "CC BY-SA 4.0" }
file{ path = "sprites/hero/robyne_sword_loading.png", author = "Diarandor", license = "CC BY-SA 4.0" }
file{ path = "sprites/hero/robyne_sword_tapping v2.0.ase", license = "CC BY-SA 4.0" }
file{ path = "sprites/hero/robyne_sword_tapping.png", author = "Diarandor", license = "CC BY-SA 4.0" }
file{ path = "sprites/hero/robyne_tunic.dat", author = "Diarandor", license = "CC BY-SA 4.0" }
file{ path = "sprites/hero/robyne_victory v2.0.ase", license = "CC BY-SA 4.0" }
file{ path = "sprites/hero/robyne_victory.png", author = "Diarandor", license = "CC BY-SA 4.0" }
file{ path = "sprites/hero/shield_1_above.dat", author = "Diarandor", license = "CC BY-SA 4.0" }
file{ path = "sprites/hero/shield_1_above.png", author = "Diarandor", license = "CC BY-SA 4.0" }
file{ path = "sprites/hero/shield_1_below.dat", author = "Diarandor", license = "CC BY-SA 4.0" }
file{ path = "sprites/hero/shield_1_below.png", author = "Diarandor", license = "CC BY-SA 4.0" }
file{ path = "sprites/hero/shield_collision_mask.dat", author = "Diarandor", license = "CC BY-SA 4.0" }
file{ path = "sprites/hero/shield_collision_mask.png", author = "Diarandor", license = "CC BY-SA 4.0" }
file{ path = "sprites/hero/spin_attack.png", author = "Diarandor", license = "CC BY-SA 4.0" }
file{ path = "sprites/hero/sword1.dat", author = "Diarandor", license = "CC BY-SA 4.0" }
file{ path = "sprites/hero/sword_brandish.png", author = "Diarandor", license = "CC BY-SA 4.0" }
file{ path = "sprites/hero/sword_loading.png", author = "Diarandor", license = "CC BY-SA 4.0" }
file{ path = "sprites/hero/sword_running.png", author = "Diarandor", license = "CC BY-SA 4.0" }
file{ path = "sprites/hero/sword_stars1.dat", author = "Diarandor", license = "CC BY-SA 4.0" }
file{ path = "sprites/hero/sword_tapping.png", author = "Diarandor", license = "CC BY-SA 4.0" }
file{ path = "sprites/hero/sword_victory.png", author = "Diarandor", license = "CC BY-SA 4.0" }
file{ path = "sprites/hero/trail.dat", author = "Diarandor", license = "CC BY-SA 4.0" }
file{ path = "sprites/hero/tunic1.dat", author = "Diarandor", license = "CC BY-SA 4.0" }
file{ path = "sprites/hero/tunic2.dat", author = "Diarandor", license = "CC BY-SA 4.0" }
file{ path = "sprites/hero/tunic3.dat", author = "Diarandor", license = "CC BY-SA 4.0" }
file{ path = "sprites/hud", license = "CC BY-SA 4.0" }
file{ path = "sprites/hud/dialog_box.png", author = "Olivier Cléro", license = "CC BY-SA 4.0" }
file{ path = "sprites/hud/dialog_box_message_end.dat", author = "Olivier Cléro", license = "CC BY-SA 4.0" }
file{ path = "sprites/hud/dialog_icons.png", author = "Olivier Cléro", license = "CC BY-SA 4.0" }
file{ path = "sprites/hud/empty_heart.dat", author = "Olivier Cléro", license = "CC BY-SA 4.0" }
file{ path = "sprites/hud/heart.dat", author = "Olivier Cléro", license = "CC BY-SA 4.0" }
file{ path = "sprites/hud/hearts.png", author = "Olivier Cléro", license = "CC BY-SA 4.0" }
file{ path = "sprites/hud/icon_action.dat", author = "Olivier Cléro", license = "CC BY-SA 4.0" }
file{ path = "sprites/hud/icon_action.png", author = "Olivier Cléro", license = "CC BY-SA 4.0" }
file{ path = "sprites/hud/icon_attack.dat", author = "Olivier Cléro", license = "CC BY-SA 4.0" }
file{ path = "sprites/hud/icon_attack.png", author = "Olivier Cléro", license = "CC BY-SA 4.0" }
file{ path = "sprites/hud/icon_item_1.dat", author = "Olivier Cléro", license = "CC BY-SA 4.0" }
file{ path = "sprites/hud/icon_item_1.png", author = "Olivier Cléro", license = "CC BY-SA 4.0" }
file{ path = "sprites/hud/icon_item_2.dat", author = "Olivier Cléro", license = "CC BY-SA 4.0" }
file{ path = "sprites/hud/icon_item_2.png", author = "Olivier Cléro", license = "CC BY-SA 4.0" }
file{ path = "sprites/hud/icon_pause.dat", author = "Olivier Cléro", license = "CC BY-SA 4.0" }
file{ path = "sprites/hud/icon_pause.png", author = "Olivier Cléro", license = "CC BY-SA 4.0" }
file{ path = "sprites/hud/magic_bar.dat", author = "Olivier Cléro", license = "CC BY-SA 4.0" }
file{ path = "sprites/hud/magic_bar.png", author = "Olivier Cléro", license = "CC BY-SA 4.0" }
file{ path = "sprites/hud/rupee_icon.png", author = "Olivier Cléro", license = "CC BY-SA 4.0" }
file{ path = "sprites/hud/small_key_icon.png", author = "Olivier Cléro", license = "CC BY-SA 4.0" }
file{ path = "sprites/items", license = "CC BY-SA 4.0" }
file{ path = "sprites/items/arrow.png", author = "Diarandor", license = "CC BY-SA 4.0" }
file{ path = "sprites/items/bag.png", author = "Diarandor", license = "CC BY-SA 4.0" }
file{ path = "sprites/items/bomb.png", author = "Bertram", license = "CC BY-SA 4.0" }
file{ path = "sprites/items/bomb_bag.png", author = "Diarandor", license = "CC BY-SA 4.0" }
file{ path = "sprites/items/boomerang.png", author = "Diarandor", license = "CC BY-SA 4.0" }
file{ path = "sprites/items/boots.png", author = "Diarandor", license = "CC BY-SA 4.0" }
file{ path = "sprites/items/bow.png", author = "Diarandor", license = "CC BY-SA 4.0" }
file{ path = "sprites/items/bow_arrow.png", author = "Diarandor", license = "CC BY-SA 4.0" }
file{ path = "sprites/items/bread.png", author = "Diarandor", license = "CC BY-SA 4.0" }
file{ path = "sprites/items/cane.png", author = "Diarandor", license = "CC BY-SA 4.0" }
file{ path = "sprites/items/cape.png", author = "Diarandor", license = "CC BY-SA 4.0" }
file{ path = "sprites/items/compass.png", author = "Diarandor", license = "CC BY-SA 4.0" }
file{ path = "sprites/items/croissant.png", author = "Diarandor", license = "CC BY-SA 4.0" }
file{ path = "sprites/items/dowsing_rod.png", author = "Diarandor", license = "CC BY-SA 4.0" }
file{ path = "sprites/items/dragon_fruit.png", author = "Diarandor", license = "CC BY-SA 4.0" }
file{ path = "sprites/items/eye_look_icon.png", author = "Diarandor", license = "CC BY-SA 4.0" }
file{ path = "sprites/items/fairy.png", author = "Diarandor", license = "CC BY-SA 4.0" }
file{ path = "sprites/items/feather.png", author = "Diarandor", license = "CC BY-SA 4.0" }
file{ path = "sprites/items/fire_stone.png", author = "Diarandor", license = "CC BY-SA 4.0" }
file{ path = "sprites/items/flippers.png", author = "Diarandor", license = "CC BY-SA 4.0" }
file{ path = "sprites/items/flower_rose.png", author = "Diarandor", license = "CC BY-SA 4.0" }
file{ path = "sprites/items/gauntlets.png", author = "Diarandor", license = "CC BY-SA 4.0" }
file{ path = "sprites/items/gem.png", author = "Bertram", license = "CC BY-SA 4.0" }
file{ path = "sprites/items/gem_2.png", author = "Diarandor", license = "CC BY-SA 4.0" }
file{ path = "sprites/items/gold_bar.png", author = "Diarandor", license = "CC BY-SA 4.0" }
file{ path = "sprites/items/heart.png", author = "Bertram", license = "CC BY-SA 4.0" }
file{ path = "sprites/items/heart_2.png", author = "Diarandor", license = "CC BY-SA 4.0" }
file{ path = "sprites/items/heart_big.png", author = "Bertram", license = "CC BY-SA 4.0" }
file{ path = "sprites/items/heart_piece.png", author = "Bertram", license = "CC BY-SA 4.0" }
file{ path = "sprites/items/hookshot.png", author = "Diarandor", license = "CC BY-SA 4.0" }
file{ path = "sprites/items/keys.png", author = "Diarandor", license = "CC BY-SA 4.0" }
file{ path = "sprites/items/magic_pot.png", author = "Diarandor", license = "CC BY-SA 4.0" }
file{ path = "sprites/items/makopa.png", author = "Diarandor", license = "CC BY-SA 4.0" }
file{ path = "sprites/items/map_dungeon.png", author = "Diarandor", license = "CC BY-SA 4.0" }
file{ path = "sprites/items/map_overworld.png", author = "Diarandor", license = "CC BY-SA 4.0" }
file{ path = "sprites/items/mirror.png", author = "Diarandor", license = "CC BY-SA 4.0" }
file{ path = "sprites/items/oil_lamp.png", author = "Diarandor", license = "CC BY-SA 4.0" }
file{ path = "sprites/items/pause_icon.png", author = "Diarandor", license = "CC BY-SA 4.0" }
file{ path = "sprites/items/piece_of_cake.png", author = "Diarandor", license = "CC BY-SA 4.0" }
file{ path = "sprites/items/potion_bottles.png", author = "Diarandor", license = "CC BY-SA 4.0" }
file{ path = "sprites/items/potion_pot.png", author = "Diarandor", license = "CC BY-SA 4.0" }
file{ path = "sprites/items/quiver.png", author = "Diarandor", license = "CC BY-SA 4.0" }
file{ path = "sprites/items/scroll.png", author = "Diarandor", license = "CC BY-SA 4.0" }
file{ path = "sprites/items/shield.png", author = "Diarandor", license = "CC BY-SA 4.0" }
file{ path = "sprites/items/star_fruit.png", author = "Diarandor", license = "CC BY-SA 4.0" }
file{ path = "sprites/items/sword.png", author = "Diarandor", license = "CC BY-SA 4.0" }
file{ path = "sprites/items/tunic.png", author = "Bertram", license = "CC BY-SA 4.0" }
file{ path = "sprites/items/voadi_items.dat", author = "Alex Gleason", license = "CC BY-SA 4.0" }
file{ path = "sprites/items/voadi_items.png", author = "Alex Gleason", license = "CC BY-SA 4.0" }
file{ path = "sprites/menus", license = "CC BY-SA 4.0" }
file{ path = "sprites/menus/arrow.dat", author = "Olivier Cléro", license = "CC BY-SA 4.0" }
file{ path = "sprites/menus/arrow.png", author = "Olivier Cléro", license = "CC BY-SA 4.0" }
file{ path = "sprites/menus/dungeon_map_background.png", author = "Olivier Cléro", license = "CC BY-SA 4.0" }
file{ path = "sprites/menus/game_over_blood.dat", author = "Olivier Cléro", license = "CC BY-SA 4.0" }
file{ path = "sprites/menus/game_over_blood.png", author = "Olivier Cléro", license = "CC BY-SA 4.0" }
file{ path = "sprites/menus/game_over_menu.png", author = "Diarandor", license = "CC BY-SA 4.0" }
file{ path = "sprites/menus/gplv3_logo.png", author = "GNU, Olivier Cléro", license = "CC BY-SA 4.0" }
file{ path = "sprites/menus/options_cursor.dat", author = "Olivier Cléro", license = "CC BY-SA 4.0" }
file{ path = "sprites/menus/options_cursor.png", author = "Olivier Cléro", license = "CC BY-SA 4.0" }
file{ path = "sprites/menus/outside_world_clouds.png", author = "Olivier Cléro", license = "CC BY-SA 4.0" }
file{ path = "sprites/menus/solarus_logo.dat", author = "Olivier Cléro", license = "CC BY-SA 4.0" }
file{ path = "sprites/menus/solarus_logo.png", author = "Olivier Cléro", license = "CC BY-SA 4.0" }
file{ path = "sprites/menus/team_logo.dat", author = "Olivier Cléro", license = "CC BY-SA 4.0" }
file{ path = "sprites/menus/team_logo.png", author = "Olivier Cléro", license = "CC BY-SA 4.0" }
file{ path = "sprites/menus/team_logo_text.png", author = "Olivier Cléro", license = "CC BY-SA 4.0" }
file{ path = "sprites/npc", license = "CC BY-SA 4.0" }
file{ path = "sprites/npc/astrologer.dat", author = "Diarandor", license = "CC BY-SA 4.0" }
file{ path = "sprites/npc/astrologer.png", author = "Diarandor", license = "CC BY-SA 4.0" }
file{ path = "sprites/npc/blacksmith.dat", author = "Diarandor", license = "CC BY-SA 4.0" }
file{ path = "sprites/npc/blacksmith.png", author = "Diarandor", license = "CC BY-SA 4.0" }
file{ path = "sprites/npc/blacksmith_anvil.dat", author = "Diarandor", license = "CC BY-SA 4.0" }
file{ path = "sprites/npc/blacksmith_metal.dat", author = "Diarandor", license = "CC BY-SA 4.0" }
file{ path = "sprites/npc/kaleido.dat", author = "Diarandor", license = "CC BY-SA 4.0" }
file{ path = "sprites/npc/kaleido.png", author = "Diarandor", license = "CC BY-SA 4.0" }
file{ path = "sprites/npc/magic_ball.dat", author = "Diarandor", license = "CC BY-SA 4.0" }
file{ path = "sprites/npc/magic_deck.dat", author = "Diarandor", license = "CC BY-SA 4.0" }
file{ path = "sprites/npc/sign.dat", author = "Christopho", license = "CC BY-SA 4.0" }
file{ path = "sprites/npc/sign.png", author = "Bertam", license = "CC BY-SA 4.0" }
file{ path = "sprites/npc/witch.dat", author = "Diarandor", license = "CC BY-SA 4.0" }
file{ path = "sprites/npc/witch.png", author = "Diarandor", license = "CC BY-SA 4.0" }
file{ path = "sprites/npc/witch_broom.dat", author = "Diarandor", license = "CC BY-SA 4.0" }
file{ path = "sprites/npc/witch_marmite.dat", author = "Diarandor", license = "CC BY-SA 4.0" }
file{ path = "sprites/npc/woman_1e.dat", author = "Diarandor", license = "CC BY-SA 4.0" }
file{ path = "sprites/npc/woman_type1_e.png", author = "Diarandor", license = "CC BY-SA 4.0" }
file{ path = "sprites/npc/zoria_sign.dat", author = "DragonDePlatino", license = "CC BY-SA 4.0" }
file{ path = "sprites/plants", license = "CC BY-SA 4.0" }
file{ path = "sprites/plants/rafflesia-large.dat", author = "Alex Gleason", license = "CC BY-SA 4.0" }
file{ path = "sprites/plants/rafflesia-small.dat", author = "Alex Gleason", license = "CC BY-SA 4.0" }
file{ path = "sprites/plants/rafflesia.png", author = "Alex Gleason", license = "CC BY-SA 4.0" }
file{ path = "sprites/shadows", license = "CC BY-SA 4.0" }
file{ path = "sprites/shadows/shadow.png", author = "Diarandor", license = "CC BY-SA 4.0" }
file{ path = "sprites/shadows/shadow_big.dat", author = "Diarandor", license = "CC BY-SA 4.0" }
file{ path = "sprites/shadows/shadow_big_dynamic.dat", author = "Diarandor", license = "CC BY-SA 4.0" }
file{ path = "sprites/shadows/shadow_huge_dynamic.dat", author = "Diarandor", license = "CC BY-SA 4.0" }
file{ path = "sprites/shadows/shadow_small.dat", author = "Diarandor", license = "CC BY-SA 4.0" }
file{ path = "sprites/teletransporters", license = "CC BY-SA 4.0" }
file{ path = "sprites/teletransporters/destination.dat", author = "Diarandor", license = "CC BY-SA 4.0" }
file{ path = "sprites/teletransporters/teletransporter.png", author = "Diarandor", license = "CC BY-SA 4.0" }
file{ path = "sprites/teletransporters/teletransporter_blue.dat", author = "Diarandor", license = "CC BY-SA 4.0" }
file{ path = "sprites/teletransporters/teletransporter_green.dat", author = "Diarandor", license = "CC BY-SA 4.0" }
file{ path = "sprites/teletransporters/teletransporter_pink.dat", author = "Diarandor", license = "CC BY-SA 4.0" }
file{ path = "sprites/teletransporters/teletransporter_yellow.dat", author = "Diarandor", license = "CC BY-SA 4.0" }
file{ path = "sprites/teletransporters/vortex.dat", author = "Zane Kukta", license = "CC BY-SA 4.0" }
file{ path = "sprites/teletransporters/vortex.png", author = "Zane Kukta", license = "CC BY-SA 4.0" }
file{ path = "sprites/things", license = "CC BY-SA 4.0" }
file{ path = "sprites/things/long_chair.dat", author = "Diarandor", license = "CC BY-SA 4.0" }
file{ path = "sprites/things/steam.dat", author = "Diarandor", license = "CC BY-SA 4.0" }
file{ path = "tilesets", license = "CC BY-SA 4.0, CC BY 4.0" }
file{ path = "tilesets/castle.dat", author = "Christopho, Zane Kukta", license = "CC BY-SA 4.0" }
file{ path = "tilesets/castle.tiles.png", author = "Stephen Challener, Jetrel, Zane Kukta", license = "CC BY 4.0" }
file{ path = "tilesets/house.dat", author = "Diarandor", license = "CC BY-SA 4.0" }
file{ path = "tilesets/house.tiles.png", author = "Diarandor", license = "CC BY-SA 4.0, CC BY 4.0" }
file{ path = "tilesets/oh_cave.dat", author = "Max Mraz", license = "CC BY-SA 4.0" }
file{ path = "tilesets/oh_cave.tiles.png", author = "Max Mraz", license = "CC BY-SA 4.0" }
file{ path = "tilesets/oh_indoors_cabin.dat", author = "Max Mraz", license = "CC BY-SA 4.0" }
file{ path = "tilesets/oh_indoors_cabin.tiles.png", author = "Max Mraz", license = "CC BY-SA 4.0" }
file{ path = "tilesets/oh_indoors_stone.dat", author = "Max Mraz", license = "CC BY-SA 4.0" }
file{ path = "tilesets/oh_indoors_stone.tiles.png", author = "Max Mraz", license = "CC BY-SA 4.0" }
file{ path = "tilesets/oh_outdoors.dat", author = "Max Mraz", license = "CC BY-SA 4.0" }
file{ path = "tilesets/oh_outdoors.tiles.png", author = "Max Mraz", license = "CC BY-SA 4.0" }
file{ path = "tilesets/oh_temple.dat", author = "Max Mraz", license = "CC BY-SA 4.0" }
file{ path = "tilesets/oh_temple.tiles.png", author = "Max Mraz", license = "CC BY-SA 4.0" }
file{ path = "tilesets/outside.dat", author = "Diarandor, Max Mraz", license = "CC-BY-SA 4.0" }
file{ path = "tilesets/outside.tiles.png", author = "Diarandor, Max Mraz", license = "CC-BY-SA 4.0" }
file{ path = "tilesets/zane_desert.dat", author = "Zane Kukta", license = "CC BY-SA 4.0" }
file{ path = "tilesets/zane_desert.tiles.png", author = "Zane Kukta, Stephen Challener", license = "CC BY-SA 4.0" }
file{ path = "tilesets/zane_forest.dat", author = "Zane Kukta", license = "CC BY-SA 4.0" }
file{ path = "tilesets/zane_forest.tiles.png", author = "Zane Kukta, Stephen Challener", license = "CC BY-SA 4.0" }
file{ path = "tilesets/zoria.dat", author = "Alex Gleason", license = "CC BY-SA 4.0" }
file{ path = "tilesets/zoria.tiles.png", author = "DragonDePlatino, Alex Gleason", license = "CC BY-SA 4.0" }
